Text,Emotion
i am just waking up with not nearly enough sleep and feeling dazed,surprise
i feel the hearts decision to stop caring can it be reversed,love
"18.42 recalling the events of a great wk/end - Star Trek movie is fantastic, Zach Quinto is hot! Study, shopping&amp;dinner, life is perfect",surprise
i am a year later heavier than ive ever been i gained back that lbs in the weeks i was pregnant trying to sort out feelings for my troubled marriage missing my hearts dream of dance wondering if ill ever want more kids again and if that makes me a horrible person,sadness
i cant walk into a shop anywhere where i do not feel uncomfortable,fear
i am feeling like it might look just a little suspicious if i go home and dont meet with him,fear
@WollemiPine Or nudge the partner! Good birthday/ christmas/ I just want to buy you something gift!,love
im fine mary anne answered feeling a little impatient,anger
i don t like sharing i do that on twitter but because i feel it s a vain thing to do,sadness
i started feeling shaky hungry,fear
"@natalienanci and i are desperately seeking @anberlin tickets for tonight, &amp; don't understand why cruel people are selling them for $200+",surprise
i feel about politics and i have been very shocked at myself for going into this realm though i think that it is at this time the most important considering everything that has been going on in the world stage and in the usa,surprise
i feel overwhelmed by my circumstance in all of my mere human ness i will remember that god has landed here,surprise
i was starting to feel nervous all this lifetime of fandom and build up and there i stood donning my vip sticker,fear
@simonwilder I want to play,surprise
i have to actually tell myself to breathe breathe breathe in and out when i feel absolutely terrified because i know i can t just go home that the life i missed isn t there anymore,fear
i thinks this chiefs ccw should be yanked by the state as i feel threatened,fear
loves listening to people practising on the piano downstairs,love
i feel lucky that there is this wonderful cheap cozy cafe in my neighborhood that serves this incredible mexican hot chocolate,joy
im facing the consequences of my little fall yesterday all day and night yesterday i could feel every little muscle in my back slowly knotting up in protest at the unkind treatment they have received,anger
i feel resigned that its never going to finish,sadness
i always feel overwhelmed with a mixture of feelings while listening to these songs,surprise
i came out of the movie feeling like i had a bunch to learn from the character i just played and then i came to the unfortunate conclusion that he was a fictional character and he didn t exist,sadness
"@tracymacy Thanks for follow. Was just adding you from your twitter page, after commenting your blog",love
i am feeling rebellious which is often i suppose,anger
@OnThePontyEnd heh coincidence im a barnsley fan too  how'd you track me down :o,surprise
i feel so isolated cut off out of sinc,sadness
@KielysWorld you are such a great person.,love
"@Morgan_Company Hey Kathy, happy Mother's Day!",love
i feel uncomfortable telling others what is on the girls wish lists,fear
Went to get driver license and car licnse plates renewed.  My mechanic that does inspections out of town today.,surprise
i feel selfish and spoiled,anger
i don t feel comfortable doing it is what i m trying to say,joy
i guess how this clouds your viewing depends on how you feel about filmic content personally i dont really give a shit what a film is saying so much as the way its being said and in this case the film is simply too great to ignore but its a sour note in an otherwise delicious orgy of depravity,joy
