Text,Emotion
i did however feel somewhat disheartened at the end of tonight,sadness
im not used to feeling the dependency or the neediness for being needy is not me or at least wasnt prior to recently,sadness
i didnt feel discouraged or depressed though there are always challenges to be sure,sadness
i am feeling a little lost without it,sadness
i stayed under the freezing stream maybe a few minutes longer than i would have otherwise enjoying the feeling of water over my abused body,sadness
It was the kind of life that ` was making life miserable in the extreme for her and since I felt responsible for her it was making me miserable to,sadness
i feel a bit dumb,sadness
i was so panicked i didn t feel it when my nails broke against the impenetrable wall of ice leaving red crescents of blood welling up on sensitive skin,sadness
i really feel like having my own space anymore is a really vain idea,sadness
"Feeling oddly bereft and desolate , besieged by Dolly 's incessant chatter , Luce was pleased to get back to the hote",sadness
i reread for comfort the familiarity of a book whose plot i already know is easier to deal with when im feeling stressed than a new to me book with all its unknowns,sadness
i read that men would rather feel unloved than inadequate or disrespected,sadness
i feel resigned right now,sadness
i started to feel more lethargic everything that has happened to me in the past when ive let my fitness slip away was happening again and i was letting it just like i had before,sadness
i feel deeply disturbed that another mother would condemn me and other mothers like me for finding fulfillment in being a mother,sadness
i feel deeply remorseful and regretful,sadness
im usually feeling very blank and i know i posted already today but it was all bachelorette talk and i guess i had more to say,sadness
i feel it breeds loneliness and discontent and then we were onto the economy and recession and how stressful money and unemployment can be for people then she wanted to know what caused the recession and then the topic came to divorce,sadness
i should welcome feeling those that have gone before me i almost feel doomed by it,sadness
i had just lost my uncle i would be sad but i feel as if i am devastated,sadness
im feeling lousy right now,sadness
im feeling particularly sentimental or what have you i go into a bookstore where my books are sold and i pace out the distance between where my books are displayed and where his are on the shelf,sadness
i didn t even think i was the type of person that could feel homesick,sadness
i refused to allow myself to feel dirty but my vulnerability allowed me to be manipulated quite a bit,sadness
